Date,Open,High,Low,Close,Volume
01/15/2020 00:30,311.9,311.9,311.7,311.75,2308
01/15/2020 00:31,311.75,311.75,311.55,311.55,152
01/15/2020 00:32,311.61,311.61,311.55,311.55,2049
01/15/2020 00:33,311.55,311.7,311.53,311.64,1128
01/15/2020 00:34,311.64,311.7,311.64,311.7,438
01/15/2020 00:35,311.7,311.7,311.7,311.7,25
01/15/2020 00:36,311.7,311.7,311.7,311.7,83
01/15/2020 00:37,311.7,311.7,311.7,311.7,52
01/15/2020 00:38,311.7,311.7,311.7,311.7,341
01/15/2020 00:39,311.7,311.7,311.7,311.7,144
01/15/2020 00:40,311.7,311.7,311.7,311.7,370
01/15/2020 00:41,311.7,311.74,311.7,311.74,240
01/15/2020 00:42,311.74,311.74,311.7,311.7,373
01/15/2020 00:43,311.7,311.7,311.7,311.7,50
01/15/2020 00:44,311.7,311.7,311.65,311.65,217
01/15/2020 00:45,311.65,311.65,311.5,311.5,540
01/15/2020 00:46,311.5,311.5,311.5,311.5,94
01/15/2020 00:47,311.5,311.59,311.4,311.4,1536
01/15/2020 00:48,311.4,311.4,311.31,311.31,462
01/15/2020 00:49,311.31,311.7,311.31,311.7,327
01/15/2020 00:50,311.7,311.7,311.63,311.63,352
01/15/2020 00:51,311.63,311.63,311.55,311.55,256
01/15/2020 00:52,311.55,311.55,311.55,311.55,71
01/15/2020 00:54,311.55,311.55,311.52,311.52,377
01/15/2020 00:55,311.52,311.68,311.52,311.68,2854
01/15/2020 00:56,311.7,311.75,311.7,311.75,1354
01/15/2020 00:57,311.75,311.89,311.75,311.89,924
01/15/2020 00:58,311.89,311.9,311.74,311.9,1995
01/15/2020 00:59,311.9,311.9,311.75,311.75,3819
01/15/2020 04:59,311.75,311.75,311.75,311.75,0
01/15/2020 08:59,311.89,311.89,311.89,311.89,2245
01/15/2020 09:00,311.89,311.89,311.89,311.89,528
01/15/2020 09:01,311.89,311.89,311.89,311.89,161
01/15/2020 09:02,311.89,311.89,311.89,311.89,165
01/15/2020 09:03,311.89,311.89,311.78,311.78,650
01/15/2020 09:04,311.78,311.78,311.5,311.5,600
01/15/2020 09:05,311.5,311.5,311.5,311.5,2500
01/15/2020 09:06,311.5,311.5,311.5,311.5,84
01/15/2020 09:07,311.5,311.5,311.5,311.5,15
01/15/2020 09:08,311.5,311.5,311.3,311.3,1082
01/15/2020 09:09,311.3,311.3,311.17,311.17,2394
01/15/2020 09:10,311.08,311.08,311.08,311.08,215
01/15/2020 09:11,311.08,311.08,311,311,653
01/15/2020 09:12,311,311,311,311,305
01/15/2020 09:13,310.9,310.9,310.88,310.9,385
01/15/2020 09:14,310.9,310.9,310.9,310.9,1556
01/15/2020 09:15,310.9,311,310.88,311,779
01/15/2020 09:16,311,311,311,311,30
01/15/2020 09:17,311,311,311,311,12
01/15/2020 09:18,311,311,311,311,0
01/15/2020 09:19,311,311,311,311,30
01/15/2020 09:20,311,311,311,311,221
01/15/2020 09:21,311,311,311,311,0
01/15/2020 09:22,311,311.02,311,311.02,301
01/15/2020 09:23,311.02,311.02,311,311,237
01/15/2020 09:24,311,311,311,311,0
01/15/2020 09:25,311,311,311,311,101
01/15/2020 09:27,311,311,310.9,310.9,1342
01/15/2020 09:28,310.9,310.9,310.9,310.9,16
01/15/2020 09:29,310.9,310.9,310.9,310.9,0
01/15/2020 09:33,310.9,310.9,310.9,310.9,0
01/15/2020 09:34,310.9,310.9,310.9,310.9,40
01/15/2020 09:35,310.9,310.9,310.9,310.9,0
01/15/2020 09:36,310.9,310.9,310.9,310.9,16
01/15/2020 09:37,310.9,310.9,310.9,310.9,30
01/15/2020 09:38,310.9,310.9,310.9,310.9,0
01/15/2020 09:39,310.9,311.3,310.9,311.3,100
01/15/2020 09:40,311.3,311.44,311.3,311.44,502
01/15/2020 09:41,311.44,311.44,311.44,311.44,400
01/15/2020 09:42,311.44,311.44,311.44,311.44,300
01/15/2020 09:43,311.44,311.44,311.44,311.44,0
01/15/2020 09:44,311.44,311.44,311.44,311.44,0
01/15/2020 09:45,311.44,311.44,311.44,311.44,0
01/15/2020 09:46,311.44,311.44,311.44,311.44,0
01/15/2020 09:47,311.44,311.96,311.44,311.96,120
01/15/2020 09:49,311.96,311.96,311.96,311.96,13
01/15/2020 09:50,311.96,311.96,311.96,311.96,50
01/15/2020 09:51,311.96,311.96,311.96,311.96,0
01/15/2020 09:52,311.96,311.96,311.96,311.96,50
01/15/2020 09:53,311.96,311.96,311.96,311.96,100
01/15/2020 09:54,311.96,311.98,311.96,311.98,426
01/15/2020 09:57,311.98,311.98,311.98,311.98,180
01/15/2020 09:59,311.56,311.56,311.56,311.56,100
01/15/2020 10:00,311.56,311.56,311.56,311.56,34
01/15/2020 10:01,311.56,311.56,311.56,311.56,4
01/15/2020 10:02,311.56,311.56,311.5,311.5,576
01/15/2020 10:03,311.5,311.5,311.5,311.5,0
01/15/2020 10:05,311.5,311.5,311.2,311.2,943
01/15/2020 10:06,311.2,311.4,311.2,311.4,1000
01/15/2020 10:07,311.4,311.4,311.4,311.4,500
01/15/2020 10:08,311.4,311.4,311.4,311.4,100
01/15/2020 10:09,311.4,311.4,311.4,311.4,0
01/15/2020 10:10,311.4,311.4,311.4,311.4,0
01/15/2020 10:11,311.4,311.4,311.4,311.4,1052
01/15/2020 10:12,311.4,311.4,311.4,311.4,0
01/15/2020 10:13,311.4,311.4,311.4,311.4,0
01/15/2020 10:14,311.4,311.4,311.4,311.4,0
01/15/2020 10:15,311.4,311.7,311.4,311.7,500
01/15/2020 10:17,311.7,311.98,311.7,311.98,3000
01/15/2020 10:18,311.98,311.98,311.98,311.98,0
01/15/2020 10:19,311.98,311.98,311.98,311.98,35
01/15/2020 10:20,311.77,311.77,311.77,311.77,100
01/15/2020 10:23,311.77,311.77,311.77,311.77,0
01/15/2020 10:25,311.77,311.77,311.77,311.77,70
01/15/2020 10:26,311.77,311.77,311.77,311.77,0
01/15/2020 10:27,311.77,311.77,311.77,311.77,5
01/15/2020 10:28,311.77,311.77,311.77,311.77,99
01/15/2020 10:29,311.77,311.77,311.77,311.77,0
01/15/2020 10:30,311.77,311.77,311.77,311.77,50
01/15/2020 10:31,311.77,311.77,311.77,311.77,0
01/15/2020 10:33,311.77,311.77,311.77,311.77,41
01/15/2020 10:34,311.77,311.77,311.77,311.77,82
01/15/2020 10:36,311.77,311.88,311.77,311.88,220
01/15/2020 10:37,311.88,311.88,311.88,311.88,5
01/15/2020 10:38,311.86,311.89,311.86,311.89,1250
01/15/2020 10:39,311.89,311.89,311.89,311.89,1250
01/15/2020 10:41,311.89,311.89,311.89,311.89,45
01/15/2020 10:42,311.89,311.89,311.89,311.89,0
01/15/2020 10:43,311.89,311.89,311.89,311.89,10
01/15/2020 10:46,311.89,311.89,311.89,311.89,100
01/15/2020 10:48,311.89,311.89,311.89,311.89,0
01/15/2020 10:49,311.82,311.82,311.82,311.82,400
01/15/2020 10:50,311.82,311.82,311.65,311.65,700
01/15/2020 10:51,311.65,311.65,311.65,311.65,0
01/15/2020 10:52,311.65,311.65,311.65,311.65,1
01/15/2020 10:53,311.65,311.65,311.65,311.65,0
01/15/2020 10:55,311.65,311.65,311.65,311.65,0
01/15/2020 10:56,311.65,311.65,311.65,311.65,0
01/15/2020 10:57,311.65,311.89,311.65,311.89,450
01/15/2020 10:58,311.89,311.89,311.89,311.89,16
01/15/2020 10:59,311.89,311.89,311.89,311.89,39
01/15/2020 11:00,311.89,311.89,311.89,311.89,91
01/15/2020 11:01,311.89,311.89,311.89,311.89,460
01/15/2020 11:03,311.89,311.89,311.89,311.89,30
01/15/2020 11:05,311.89,311.89,311.89,311.89,200
01/15/2020 11:07,311.89,311.89,311.89,311.89,64
01/15/2020 11:08,311.89,311.89,311.89,311.89,9
01/15/2020 11:09,311.89,311.89,311.89,311.89,19
01/15/2020 11:13,311.89,311.89,311.89,311.89,0
01/15/2020 11:14,311.89,311.89,311.89,311.89,25
01/15/2020 11:15,311.89,311.89,311.89,311.89,0
01/15/2020 11:16,311.89,311.89,311.89,311.89,25
01/15/2020 11:17,311.89,311.89,311.89,311.89,10
01/15/2020 11:18,311.89,311.89,311.88,311.88,269
01/15/2020 11:24,311.88,311.88,311.88,311.88,31
01/15/2020 11:26,311.88,311.88,311.88,311.88,0
01/15/2020 11:27,311.88,311.88,311.88,311.88,21
01/15/2020 11:28,311.88,311.88,311.88,311.88,20
01/15/2020 11:29,311.88,311.88,311.88,311.88,71
01/15/2020 11:30,311.88,311.88,311.88,311.88,138
01/15/2020 11:31,311.88,311.88,311.88,311.88,0
01/15/2020 11:32,311.88,311.88,311.88,311.88,50
01/15/2020 11:33,311.88,311.88,311.88,311.88,10
01/15/2020 11:36,311.88,311.88,311.88,311.88,51
01/15/2020 11:38,311.88,311.88,311.88,311.88,302
01/15/2020 11:39,311.88,311.88,311.88,311.88,0
01/15/2020 11:40,311.88,311.88,311.67,311.67,700
01/15/2020 11:41,311.67,311.67,311.67,311.67,15
01/15/2020 11:42,311.67,311.89,311.67,311.89,530
01/15/2020 11:43,311.89,311.89,311.89,311.89,100
01/15/2020 11:44,311.89,311.89,311.89,311.89,0
01/15/2020 11:45,311.89,311.95,311.75,311.75,750
01/15/2020 11:46,311.75,311.75,311.75,311.75,50
01/15/2020 11:49,311.75,311.75,311.75,311.75,25
01/15/2020 11:51,311.75,311.75,311.75,311.75,2
01/15/2020 11:56,311.92,311.92,311.92,311.92,1000
01/15/2020 11:58,311.92,311.95,311.92,311.95,200
01/15/2020 11:59,311.95,312,311.5,312,12150
01/15/2020 12:00,312,312.36,312,312.28,5359
01/15/2020 12:01,312.28,312.36,312.28,312.36,1160
01/15/2020 12:02,312.36,312.5,312.36,312.5,1031
01/15/2020 12:03,312.5,312.78,312.5,312.68,3147
01/15/2020 12:04,312.68,312.68,312.56,312.6,1698
01/15/2020 12:05,312.6,312.6,312.53,312.53,765
01/15/2020 12:06,312.53,312.6,312.32,312.32,4618
01/15/2020 12:07,312.32,312.5,312.32,312.5,1745
01/15/2020 12:08,312.5,312.5,312.45,312.45,112
01/15/2020 12:09,312.45,312.45,312.45,312.45,0
01/15/2020 12:10,312.45,312.45,312.45,312.45,1
01/15/2020 12:11,312.45,312.48,312.45,312.45,1146
01/15/2020 12:12,312.45,312.45,312.45,312.45,141
01/15/2020 12:13,312.45,312.45,312.3,312.3,1650
01/15/2020 12:14,312.3,312.44,312.3,312.44,760
01/15/2020 12:15,312.44,312.44,312.44,312.44,16
01/15/2020 12:16,312.44,312.44,312.44,312.44,24
01/15/2020 12:17,312.44,312.65,312.44,312.65,4060
01/15/2020 12:18,312.65,312.65,312.65,312.65,134
01/15/2020 12:19,312.65,312.72,312.65,312.72,419
01/15/2020 12:20,312.72,312.72,312.72,312.72,7
01/15/2020 12:21,312.72,312.72,312.68,312.68,1112
01/15/2020 12:23,312.68,312.68,312.3,312.3,2496
01/15/2020 12:24,312.4,312.4,312.2,312.3,1685
01/15/2020 12:25,312.3,312.39,312.3,312.35,390
01/15/2020 12:26,312.3,312.35,312.3,312.35,466
01/15/2020 12:27,312.35,312.35,312.1,312.1,689
01/15/2020 12:28,312.1,312.1,312.1,312.1,20
01/15/2020 12:29,312.1,312.11,312.1,312.11,305
01/15/2020 12:30,312.1,312.1,312.06,312.06,2301
01/15/2020 12:31,312.06,312.06,312.03,312.03,1735
01/15/2020 12:32,312.03,312.1,312.03,312.1,650
01/15/2020 12:33,312.1,312.1,312.1,312.1,54
01/15/2020 12:34,312.1,312.1,312.05,312.05,364
01/15/2020 12:35,312.08,312.14,312.08,312.14,1830
01/15/2020 12:36,312.14,312.2,312.14,312.2,693
01/15/2020 12:37,312.2,312.21,312.2,312.2,787
01/15/2020 12:38,312.2,312.2,312.2,312.2,4
01/15/2020 12:39,312.2,312.2,312.2,312.2,5
01/15/2020 12:40,312.2,312.2,312.2,312.2,0
01/15/2020 12:41,312.48,312.48,312.35,312.35,1135
01/15/2020 12:42,312.35,312.36,312.35,312.36,100
01/15/2020 12:43,312.36,312.36,312.36,312.36,0
01/15/2020 12:44,312.36,312.36,312.36,312.36,139
01/15/2020 12:45,312.36,312.36,312.36,312.36,61
01/15/2020 12:46,312.36,312.36,312.36,312.36,0
01/15/2020 12:47,312.36,312.7,312.36,312.65,3209
01/15/2020 12:48,312.65,312.75,312.65,312.7,1762
01/15/2020 12:49,312.7,312.7,312.7,312.7,17
01/15/2020 12:50,312.7,312.7,312.69,312.7,628
01/15/2020 12:51,312.7,312.85,312.69,312.85,7408
01/15/2020 12:52,312.85,312.98,312.85,312.97,2661
01/15/2020 12:53,312.97,313.24,312.9,313.24,1874
01/15/2020 12:54,313.24,313.24,313.24,313.24,158
01/15/2020 12:55,313.24,313.24,313.01,313.01,2103
01/15/2020 12:56,313.01,313.25,313.01,313.25,1487
01/15/2020 12:57,313.11,313.3,313.11,313.11,7486
01/15/2020 12:58,313.11,313.19,313.11,313.11,431
01/15/2020 12:59,313.11,313.29,311.67,313.2,33229
01/15/2020 13:00,313.2,313.2,313.17,313.17,1957
01/15/2020 13:01,313.17,313.17,313.03,313.16,5975
01/15/2020 13:02,313.12,313.24,313.12,313.16,8567
01/15/2020 13:03,313.12,313.15,313.03,313.03,1867
01/15/2020 13:04,313.0997,313.25,313.04,313.25,8095
01/15/2020 13:05,313.25,313.33,313.25,313.3101,4680
01/15/2020 13:06,313.33,313.33,313.24,313.25,4915
01/15/2020 13:07,313.19,313.19,313.1062,313.1899,1071
01/15/2020 13:08,313.1899,313.19,313.1899,313.19,2074
01/15/2020 13:09,313.19,313.39,313.14,313.39,3016
01/15/2020 13:10,313.39,313.39,313.1,313.24,1397
01/15/2020 13:11,313.24,313.3,313.24,313.3,2302
01/15/2020 13:12,313.3,313.3,313.21,313.2999,1689
01/15/2020 13:13,313.25,313.25,313.23,313.23,2454
01/15/2020 13:14,313.25,313.3,313.2,313.2,2863
01/15/2020 13:15,313.19,313.19,313.05,313.1101,5803
01/15/2020 13:16,313.1101,313.2,313.11,313.11,2608
01/15/2020 13:17,313.11,313.17,313.05,313.05,2255
01/15/2020 13:18,313.05,313.05,313,313.02,6572
01/15/2020 13:19,313.02,313.0621,312.9,312.9,2424
01/15/2020 13:20,312.9,312.95,312.9,312.9,1762
01/15/2020 13:21,312.9,312.9,312.75,312.89,3476
01/15/2020 13:22,312.89,312.9,312.85,312.9,5367
01/15/2020 13:23,312.9,312.9,312.8,312.8,1730
01/15/2020 13:24,312.8,312.8393,312.75,312.75,1571
01/15/2020 13:25,312.75,312.85,312.75,312.85,755
01/15/2020 13:26,312.85,313,312.85,313,4516
01/15/2020 13:27,313,313,312.85,312.85,306
01/15/2020 13:28,312.97,312.97,312.9001,312.97,2550
01/15/2020 13:29,313.0211,313.0735,313.0211,313.0735,450
01/15/2020 13:30,313.0735,313.17,312.89,313.17,1164
01/15/2020 13:31,313.17,313.17,313.1,313.1,3924
01/15/2020 13:32,313.1,313.1,312.65,312.76,15168
01/15/2020 13:33,312.76,312.9,312.76,312.9,3209
01/15/2020 13:34,312.9,312.9,312.8,312.8,1830
01/15/2020 13:35,312.8,312.8,312.76,312.76,1404
01/15/2020 13:36,312.76,312.85,312.76,312.85,1631
01/15/2020 13:37,312.85,312.85,312.75,312.75,859
01/15/2020 13:38,312.75,312.8001,312.71,312.75,2201
01/15/2020 13:39,312.75,312.78,312.4,312.43,6646
01/15/2020 13:40,312.43,312.43,312.26,312.26,7568
01/15/2020 13:41,312.26,312.46,312.26,312.33,2019
01/15/2020 13:42,312.33,312.4,312.2852,312.378,2993
01/15/2020 13:43,312.378,312.4135,312.378,312.39,1010
01/15/2020 13:44,312.39,312.5,312.3,312.5,5655
01/15/2020 13:45,312.5,312.5,312.5,312.5,1238
01/15/2020 13:46,312.5,312.6,312.5,312.6,2425
01/15/2020 13:47,312.6,312.6,312.4,312.5,2721
01/15/2020 13:48,312.5,312.5,312.398,312.398,973
01/15/2020 13:49,312.28,312.31,312.2,312.2,6318
01/15/2020 13:50,312.2,312.25,312.2,312.2,2103
01/15/2020 13:51,312.2,312.2,312.11,312.1201,2814
01/15/2020 13:52,312.1201,312.34,312.1201,312.34,3220
01/15/2020 13:53,312.34,312.3698,312.31,312.31,993
01/15/2020 13:54,312.31,312.31,312.05,312.05,3774
01/15/2020 13:55,312.03,312.2,311.8,311.92,18158
01/15/2020 13:56,311.92,312,311.9,311.95,4071
01/15/2020 13:57,311.95,312.19,311.95,312.19,4532
01/15/2020 13:58,312.19,312.1996,312.1,312.1,1799
01/15/2020 13:59,312.1,312.15,312,312,4236
01/15/2020 14:00,312,312.1,312,312.05,2736
01/15/2020 14:01,312.05,312.15,312.02,312.02,5031
01/15/2020 14:02,312.02,312.02,311.95,312,2911
01/15/2020 14:03,312,312.1,311.91,312.05,3236
01/15/2020 14:04,312.13,312.13,312.05,312.06,2205
01/15/2020 14:05,312.06,312.1,311.9401,312.1,3193
01/15/2020 14:06,312.1,312.12,312.0201,312.1,4286
01/15/2020 14:07,312.1,312.13,312.1,312.1,2544
01/15/2020 14:08,312.1,312.1,311.95,312.06,3171
01/15/2020 14:09,312.06,312.06,311.91,311.91,1576
01/15/2020 14:10,311.91,312,311.84,311.84,4548
01/15/2020 14:11,311.84,311.84,311.67,311.73,10648
01/15/2020 14:12,311.73,311.8,311.72,311.8,2783
01/15/2020 14:13,311.8,311.81,311.8,311.81,734
01/15/2020 14:14,311.81,311.86,311.67,311.7,5954
01/15/2020 14:15,311.7,311.75,311.7,311.72,1306
01/15/2020 14:16,311.72,311.75,311.7,311.75,5072
01/15/2020 14:17,311.75,311.82,311.75,311.8,627
01/15/2020 14:18,311.8,311.87,311.8,311.8,986
01/15/2020 14:19,311.8,311.8,311.76,311.7602,577
01/15/2020 14:20,311.7602,311.91,311.7602,311.91,1244
01/15/2020 14:21,311.9,311.96,311.8998,311.9,2833
01/15/2020 14:22,311.9,311.95,311.9,311.9,2102
01/15/2020 14:23,311.9,311.9,311.9,311.9,158
01/15/2020 14:24,311.84,312.09,311.84,312,3557
01/15/2020 14:25,312,312.0002,312,312,1256
01/15/2020 14:26,312,312.1,311.93,311.93,1970
01/15/2020 14:27,311.93,311.98,311.82,311.83,1961
01/15/2020 14:28,311.83,312,311.83,311.99,1114
01/15/2020 14:29,311.99,312.81,311.46,312.79,536948
01/15/2020 14:30,312.72,312.79,312.16,312.5,162168
01/15/2020 14:31,312.5,313.0408,312.5,312.9397,175650
01/15/2020 14:32,312.9397,313.2056,312.9397,312.985,216825
01/15/2020 14:33,312.985,313.3899,312.87,313.34,226659
01/15/2020 14:34,313.34,313.65,312.97,313.4843,178483
01/15/2020 14:35,313.4843,314.0885,313.4843,314.07,245441
01/15/2020 14:36,314.07,314.22,313.84,314.12,244990
01/15/2020 14:37,314.1418,314.18,313.79,313.7918,184083
01/15/2020 14:38,313.7918,314.06,313.58,314.0497,217576
01/15/2020 14:39,314.0497,314.31,313.83,314.22,184788
01/15/2020 14:40,314.22,314.25,313.83,313.86,175017
01/15/2020 14:41,313.8502,314.0097,313.62,313.67,158492
01/15/2020 14:42,313.67,313.68,313.4,313.59,139032
01/15/2020 14:43,313.59,314,313.57,313.961,135420
01/15/2020 14:44,313.9701,313.98,313.57,313.6791,95692
01/15/2020 14:45,313.6708,313.8,313.23,313.4899,147062
01/15/2020 14:46,313.4899,313.77,313.4465,313.73,89237
01/15/2020 14:47,313.72,313.88,313.45,313.54,113746
01/15/2020 14:48,313.54,313.9,313.22,313.8955,160176
01/15/2020 14:49,313.8955,314.07,313.65,313.81,172063
01/15/2020 14:50,313.8071,314.29,313.8071,314.24,124318
01/15/2020 14:51,314.24,314.39,314.1,314.1811,144658
01/15/2020 14:52,314.1811,314.5,314.15,314.45,103617
01/15/2020 14:53,314.45,314.72,314.26,314.6833,129331
01/15/2020 14:54,314.6833,314.73,314.54,314.61,136379
01/15/2020 14:55,314.6,315.0394,314.55,314.971,235157
01/15/2020 14:56,314.971,315.1,314.84,315.051,136719
01/15/2020 14:57,315.045,315.13,314.94,315.01,105496
01/15/2020 14:58,315.03,315.312,315,315.2001,150202
01/15/2020 14:59,315.2091,315.5,315.2,315.3,162397
01/15/2020 15:00,315.3,315.33,314.94,315.0907,173282
01/15/2020 15:01,315.105,315.1099,314.775,314.87,118635
01/15/2020 15:02,314.855,315.03,314.73,314.8951,107120
01/15/2020 15:03,314.8951,315.1,314.75,314.95,135020
01/15/2020 15:04,314.95,315.09,314.85,314.93,72385
01/15/2020 15:05,314.93,314.95,314.67,314.8196,84401
01/15/2020 15:06,314.855,314.9,314.6701,314.7996,52564
01/15/2020 15:07,314.7996,315.02,314.795,314.868,63135
01/15/2020 15:08,314.868,315.26,314.868,315.08,97287
01/15/2020 15:09,315.08,315.32,315.03,315.3,83755
01/15/2020 15:10,315.3,315.35,314.96,315.0534,87207
01/15/2020 15:11,315.0534,315.0534,314.72,314.872,95930
01/15/2020 15:12,314.872,314.97,314.82,314.97,63783
01/15/2020 15:13,314.97,315.01,314.76,314.96,52770
01/15/2020 15:14,314.96,314.97,314.76,314.8251,61930
01/15/2020 15:15,314.8251,314.88,314.66,314.7,70269
01/15/2020 15:16,314.7,314.8697,314.59,314.8475,69759
01/15/2020 15:17,314.8475,315.18,314.8228,314.9643,101816
01/15/2020 15:18,314.9643,315.2849,314.95,315.07,75967
01/15/2020 15:19,315.07,315.17,314.64,314.81,88525
01/15/2020 15:20,314.81,314.9,314.7199,314.8029,49268
01/15/2020 15:21,314.8029,314.9099,314.65,314.71,39055
01/15/2020 15:22,314.7199,314.77,314.4,314.4533,181682
01/15/2020 15:23,314.4533,314.5,314.15,314.19,98226
01/15/2020 15:24,314.2096,314.35,314.06,314.11,132681
01/15/2020 15:25,314.11,314.1925,314.01,314.15,102631
01/15/2020 15:26,314.15,314.42,314.139,314.2694,149760
01/15/2020 15:27,314.2694,314.3399,314.15,314.22,49201
01/15/2020 15:28,314.22,314.2599,314.07,314.13,58683
01/15/2020 15:29,314.13,314.42,314.13,314.3146,66203
01/15/2020 15:30,314.315,314.315,313.9023,313.925,113601
01/15/2020 15:31,313.925,314.0599,313.81,314.0296,69136
01/15/2020 15:32,314.0296,314.21,314,314.1877,68223
01/15/2020 15:33,314.1877,314.26,313.831,314.049,86465
01/15/2020 15:34,314.049,314.22,313.97,314.2096,42648
01/15/2020 15:35,314.2096,314.47,314.2096,314.44,86028
01/15/2020 15:36,314.44,314.53,314.36,314.3755,79584
01/15/2020 15:37,314.3701,314.67,314.3701,314.5021,66598
01/15/2020 15:38,314.5021,314.56,314.2,314.2,62016
01/15/2020 15:39,314.2,314.23,313.97,314.19,81818
01/15/2020 15:40,314.19,314.37,314.1697,314.23,53390
01/15/2020 15:41,314.25,314.4199,314.21,314.23,41176
01/15/2020 15:42,314.23,314.43,314.13,314.41,49919
01/15/2020 15:43,314.41,314.45,314.28,314.4422,58779
01/15/2020 15:44,314.4422,314.4508,314.21,314.33,30563
01/15/2020 15:45,314.33,314.5,314.3,314.4413,46193
01/15/2020 15:46,314.4413,314.51,314.39,314.44,42601
01/15/2020 15:47,314.44,314.49,314.31,314.435,49500
01/15/2020 15:48,314.435,314.4391,314.32,314.39,22606
01/15/2020 15:49,314.39,314.41,314.28,314.3172,30430
01/15/2020 15:50,314.309,314.5,314.26,314.49,43806
01/15/2020 15:51,314.4852,314.55,314.33,314.45,62898
01/15/2020 15:52,314.4361,314.53,314.39,314.5272,38256
01/15/2020 15:53,314.5272,314.53,314.25,314.31,45570
01/15/2020 15:54,314.31,314.35,314.16,314.29,46149
01/15/2020 15:55,314.29,314.39,314.16,314.3343,54364
01/15/2020 15:56,314.3343,314.41,314.21,314.34,37341
01/15/2020 15:57,314.34,314.44,314.32,314.3402,23467
01/15/2020 15:58,314.3402,314.47,314.3402,314.45,28654
01/15/2020 15:59,314.45,314.65,314.42,314.65,59342
01/15/2020 16:00,314.65,314.67,314.58,314.641,36477
01/15/2020 16:01,314.6416,314.6416,314.2,314.2,88746
01/15/2020 16:02,314.2,314.225,313.91,313.97,152492
01/15/2020 16:03,313.97,314.14,313.96,314.05,42327
01/15/2020 16:04,314.05,314.21,314.015,314.1226,47464
01/15/2020 16:05,314.1226,314.16,313.72,313.73,71371
01/15/2020 16:06,313.73,313.8899,313.672,313.81,61088
01/15/2020 16:07,313.8044,314.07,313.8044,313.98,42328
01/15/2020 16:08,313.98,313.9904,313.83,313.87,43368
01/15/2020 16:09,313.8982,313.9699,313.75,313.7901,40894
01/15/2020 16:10,313.8,313.87,313.66,313.745,64365
01/15/2020 16:11,313.745,313.745,313.55,313.6402,73281
01/15/2020 16:12,313.6402,313.9,313.59,313.89,61134
01/15/2020 16:13,313.89,314.18,313.8617,314.1301,62186
01/15/2020 16:14,314.1301,314.2699,314.01,314.13,62356
01/15/2020 16:15,314.15,314.3748,314.13,314.3738,46938
01/15/2020 16:16,314.3738,314.42,314.21,314.324,45403
01/15/2020 16:17,314.32,314.37,314.24,314.27,43200
01/15/2020 16:18,314.27,314.3299,314.18,314.3196,43856
01/15/2020 16:19,314.31,314.31,314.23,314.29,28519
01/15/2020 16:20,314.28,314.32,314.02,314.11,54201
01/15/2020 16:21,314.11,314.1733,313.96,314.02,37182
01/15/2020 16:22,314.02,314.08,313.98,313.99,22661
01/15/2020 16:23,313.99,314.08,313.97,314,73302
01/15/2020 16:24,314,314.13,313.8829,314.12,48868
01/15/2020 16:25,314.12,314.1299,313.8701,313.93,42967
01/15/2020 16:26,313.93,314.1,313.93,314.02,34247
01/15/2020 16:27,314.02,314.11,314,314.0747,33993
01/15/2020 16:28,314.0747,314.092,313.8,313.815,53529
01/15/2020 16:29,313.815,313.844,313.44,313.466,145869
01/15/2020 16:30,313.466,313.685,313.38,313.68,51389
01/15/2020 16:31,313.68,313.8,313.57,313.76,49316
01/15/2020 16:32,313.76,313.82,313.55,313.7692,43422
01/15/2020 16:33,313.78,313.91,313.73,313.835,34101
01/15/2020 16:34,313.84,313.95,313.79,313.9,37959
01/15/2020 16:35,313.912,314.0999,313.8801,313.8887,67332
01/15/2020 16:36,313.8887,314.04,313.87,313.96,24173
01/15/2020 16:37,313.96,314.03,313.88,314.0272,50439
01/15/2020 16:38,314.0359,314.17,314.035,314.1029,45035
01/15/2020 16:39,314.1029,314.25,314.1029,314.23,51089
01/15/2020 16:40,314.2397,314.39,314.23,314.3212,68804
01/15/2020 16:41,314.3212,314.3931,314.27,314.33,29558
01/15/2020 16:42,314.33,314.39,314.22,314.2644,46517
01/15/2020 16:43,314.2644,314.3415,314.18,314.192,31490
01/15/2020 16:44,314.192,314.2701,314.15,314.1731,29488
01/15/2020 16:45,314.1731,314.27,314.15,314.19,27651
01/15/2020 16:46,314.2195,314.28,314.16,314.2666,20790
01/15/2020 16:47,314.28,314.58,314.28,314.4961,104669
01/15/2020 16:48,314.51,314.51,314.28,314.38,39423
01/15/2020 16:49,314.38,314.4,314.03,314.06,52444
01/15/2020 16:50,314.06,314.19,313.9075,314.19,58196
01/15/2020 16:51,314.19,314.25,314.16,314.23,24397
01/15/2020 16:52,314.23,314.3,314.17,314.235,38458
01/15/2020 16:53,314.235,314.29,314.16,314.23,18487
01/15/2020 16:54,314.23,314.2301,313.85,314.2157,73430
01/15/2020 16:55,314.2157,314.25,314.07,314.2386,29296
01/15/2020 16:56,314.2386,314.3,314.0105,314.13,36683
01/15/2020 16:57,314.13,314.22,313.9668,313.973,33539
01/15/2020 16:58,313.973,314.034,313.67,313.91,81156
01/15/2020 16:59,313.91,313.9899,313.79,313.98,31140
01/15/2020 17:00,313.98,313.99,313.7753,313.83,39059
01/15/2020 17:01,313.83,313.99,313.77,313.9184,24748
01/15/2020 17:02,313.9184,313.93,313.81,313.81,41117
